ClassID,Name,MaxLevel,Cost,InitHP,MaxHP,AttackType,InitAtk,MaxAtk,MaxTarget,InitDef,MaxDef,AtkSpeedCorrection,AtkArea,JobChange,JobChangeMaterial1,JobChangeMaterial2,JobChangeMaterial3,Data_ExtraAwakeOrb1,Data_ExtraAwakeOrb2,Dot,MissileID,ApproachFlag,BlockNum,DotNo,AttackWait,AttackAnimNo,BuildExp,HpGaugeHeight,AttackAttribute,HitEffect,Explanation,ClassAbility1,ClassAbilityPower1,AwakeType1,AwakeType2,_LowRareEvolveMaterial_01,_LowRareEvolveMaterial_02,_LowRareEvolveMaterial_03,SortGroupID,DisplayPermission,PlaceAttribute,BattleStyle,ChainCount
30200,ちびヒーラー,60,15,800,1400,true,190,380,1,80,140,100,260,0,0,0,0,0,0,701,2,false,0,0,90,2,7,0,1,0,味方ユニットの\nHPを回復,0,0,0,0,0,0,0,30,,2,2,1
30300,ちびウィッチ,60,10,900,1275,true,195,340,1,55,85,100,200,0,0,0,0,0,0,42,3,false,0,0,55,2,7,0,1,0,攻撃した敵の移動速度を\n５０％減少させる,0,0,0,0,0,0,0,30,,2,2,1
30800,ちびビショップ,60,29,750,1250,true,350,500,1,50,80,100,260,0,0,0,0,0,0,654,1,false,0,0,90,2,7,0,1,0,防御力無視の範囲攻撃\nアンデッドタイプの敵に対して\n攻撃力1.2倍,341,0,0,0,0,0,0,30,,2,2,1
30900,ちび後衛戦術家,60,6,750,1200,true,150,260,1,80,150,100,180,0,0,0,0,0,0,820,18,false,0,0,10,1,7,0,0,0,２本の短剣を連射\nスキルの再使用までの\n時間を１０％短縮,117,10,0,0,0,0,0,30,,2,2,2
31000,ちび陰陽師,60,12,800,1100,true,210,260,1,50,80,100,230,0,0,0,0,0,0,733,19,false,0,0,85,1,7,0,1,0,スキルを持つ特殊トークンを使役\n敵の移動速度を大幅に低下させる\n防御力無視の範囲攻撃,0,0,0,0,0,0,0,30,,2,2,1
31100,ちびサモナー,60,13,850,1000,true,490,630,1,60,85,100,230,0,0,0,0,0,0,642,24,false,0,0,60,1,7,0,1,0,スキル使用中だけ\n召喚魔法で攻撃,0,0,0,0,0,0,0,30,,2,2,1
31200,ちび風水使い,60,11,1000,1400,true,120,190,2,80,140,100,220,0,0,0,0,0,0,948,2,false,0,0,93,1,7,0,0,0,地形の影響を３０％軽減 悪天候\nの時間を５０％短縮 範囲内の\n味方２人まで同時に回復,280,0,0,0,0,0,0,30,,2,2,1
31300,ちび砲術士,60,22,900,1300,true,450,685,1,55,85,100,300,0,0,0,0,0,0,598,50,false,0,0,80,1,7,0,0,0,長射程の範囲物理攻撃\n地上の敵に対して攻撃力1.1倍,1035,0,0,0,0,0,0,30,,2,2,1
30400,ちびパイレーツ,60,8,924,1371,true,458,590,1,125,179,100,290,0,0,0,0,0,0,123,10,false,0,0,45,1,7,0,4,0,飛行ユニットを優先して攻撃\n敵の移動速度を下げる,0,0,0,0,0,0,0,30,,2,2,1
30500,ちびヴァンパイアハンター,60,11,1150,1600,true,165,210,1,160,190,100,210,0,0,0,0,0,0,174,16,false,0,0,30,2,7,0,0,0,２本の矢を同時に発射\nアンデッドタイプの敵に対して\n攻撃力1.5倍,120,150,0,0,0,0,0,30,,2,2,2
31700,ちびクロノウィッチ,60,11,700,1200,true,200,300,1,80,110,100,220,0,0,0,0,0,0,870,141,false,0,0,55,1,7,0,1,0,敵2体に防御力無視攻撃\n範囲内の敵の移動速度を\n常時30％下げる,205,0,0,0,0,0,0,30,,2,2,1
31800,ちびドルイド,60,9,700,1100,true,280,400,1,40,70,100,270,0,0,0,0,0,0,935,67,false,0,0,100,1,7,0,1,0,味方のHPを回復するトークンを\n使役可能 トークンは配置時に\n全味方のHPを300回復する\n防御力無視の遠距離攻撃,0,0,0,0,0,0,0,30,,2,2,1
32000,ちびアルケミスト,60,10,812,1262,true,237,431,1,119,166,100,170,0,0,0,0,0,0,227,69,false,0,0,70,2,7,0,0,0,攻撃または範囲攻撃がヒットした\n敵の防御力を一定時間半減,271,0,0,0,0,0,0,30,,2,2,1
32400,ちび魔物使い,60,10,1100,1300,true,250,330,1,50,75,100,220,0,0,0,0,0,0,855,97,false,0,0,65,1,7,0,1,0,防御力、魔法耐性無視の攻撃を\n行うトークンを使役可能\n自身は防御力無視の遠距離攻撃\n魔界でも能力が低下しない,392,0,0,0,0,0,0,30,,2,2,1
32500,ちびダークプリースト,60,15,900,1300,true,320,550,1,60,130,100,220,0,0,0,0,0,0,913,53,false,0,0,80,2,7,0,1,0,射程内に敵がいる場合は防御力\n無視の遠距離攻撃、いない場合は\n味方ユニットのHPを回復\n魔界でも能力が低下しない,392,0,0,0,0,0,0,30,,2,2,1
32800,ちびマーチャント,60,4,1000,1400,true,250,380,1,100,140,100,260,0,0,0,0,0,0,961,10,false,0,0,70,1,7,0,0,0,敵を倒すとまれにゴールドを\n入手できるトークンを使役\n敵の移動速度を下げる,0,0,0,0,0,0,0,30,,2,2,1
33300,ちびデモンマスター,60,21,750,1200,true,90,170,1,60,120,100,230,0,0,0,0,0,0,715,0,false,0,0,100,1,7,0,0,0,トークンを使役可能 範囲内の\n敵に攻撃力に比例した防御力、\n魔法耐性無視の継続ダメージ\n魔界でも能力が低下しない,395,0,0,0,0,0,0,30,,2,2,1
40100,汎用NPC【近接】,99,0,1000,1000,true,1000,1000,1,1000,1000,100,40,0,0,0,0,0,0,6,-1,true,1,0,30,1,0,0,0,6291712,,0,0,0,0,0,0,0,20,,1,1,1
40200,汎用NPC【魔法遠距離】,99,0,1000,1000,true,1000,1000,1,1000,1000,100,100,0,0,0,0,0,0,666,53,false,0,0,80,1,0,0,1,0,,0,0,0,0,0,0,0,20,,2,2,1
40300,汎用NPC【物理遠距離】,99,0,1000,1000,true,1000,1000,1,1000,1000,100,100,0,0,0,0,0,0,666,341,false,0,0,80,2,0,0,0,0,,0,0,0,0,0,0,0,20,,2,2,1
40400,汎用NPC【遠距離支援】,99,0,1000,1000,true,1000,1000,1,1000,1000,100,100,0,0,0,0,0,0,666,0,false,0,0,600,3,0,0,0,0,,0,0,0,0,0,0,0,20,,2,2,1
40500,プレイスエンチャント,1,0,1000,1000,true,1000,1000,1,1000,1000,100,100,0,0,0,0,0,0,666,0,false,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,20,,3,3,1
1,鉄の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。,0,0,0,0,0,0,0,10,,0,0,0
2,銅の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。,0,0,0,0,0,0,0,10,,0,0,0
3,銀の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\nレアリティ：シルバーの\nクラスチェンジに使用できます。,0,0,0,0,0,0,0,10,,0,0,0
4,金の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\nレアリティ：ゴールドの\nクラスチェンジに使用できます。,0,0,0,0,0,0,0,10,,0,0,0
5,白金の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\nレアリティ：プラチナの\nクラスチェンジに使用できます。,0,0,0,0,0,0,0,10,,0,0,0
6,黒の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\nレアリティ：ブラックの\nクラスチェンジに使用できます。,0,0,0,0,0,0,0,10,,0,0,0
7,技強化の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n英傑以外のユニットにのみ\n合成できます。,885,0,0,0,0,0,0,10,,0,0,0
8,換金ユニット,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,引退すればGが\n多く手に入ります。,0,0,0,0,0,0,0,10,,0,0,0
9,時の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n英傑以外のユニットにのみ\n合成できます。,885,0,0,0,0,0,0,10,,0,0,0
10,経験値ユニット,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成継承でEXPが\n多く手に入ります。,0,0,0,0,0,0,0,10,,0,0,0
11,覚醒の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\nレアリティ：ゴールド以上の\n第一覚醒に使用できます。,0,0,0,0,0,0,0,10,,0,0,0
12,聖霊女王,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n全てのレアリティの\nクラスチェンジに使用できます。,0,0,0,0,0,0,0,10,,0,0,0
13,祝福の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。,0,0,0,0,0,0,0,10,,0,0,0
14,技覚醒の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\nレアリティ：ゴールド以上の\n英傑以外のスキル覚醒に\n使用できます。,885,0,0,0,0,0,0,10,,0,0,0
15,刻の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。,0,0,0,0,0,0,0,10,,0,0,0
16,光彩の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n英傑以外のユニットにのみ\n合成できます。,885,0,0,0,0,0,0,10,,0,0,0
17,小祝福の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティのユニットにのみ\n合成できます。,0,0,0,0,0,0,0,10,,0,0,0
18,絆の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティのユニットにのみ\n合成できます。,413,0,0,0,0,0,0,10,,0,0,0
19,,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティのユニットにのみ\n合成できます。,0,0,0,0,0,0,0,10,,0,0,0
20,,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティのユニットにのみ\n合成できます。,0,0,0,0,0,0,0,10,,0,0,0
21,,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティのユニットにのみ\n合成できます。,0,0,0,0,0,0,0,10,,0,0,0
22,,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティのユニットにのみ\n合成できます。,0,0,0,0,0,0,0,10,,0,0,0
23,極金の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティのユニットにのみ\n合成できます。,0,0,0,0,0,0,0,10,,0,0,0
24,極白金の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティのユニットにのみ\n合成できます。,0,0,0,0,0,0,0,10,,0,0,0
25,極黒の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティのユニットにのみ\n合成できます。,0,0,0,0,0,0,0,10,,0,0,0
26,,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティのユニットにのみ\n合成できます。,0,0,0,0,0,0,0,10,,0,0,0
27,,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティのユニットにのみ\n合成できます。,0,0,0,0,0,0,0,10,,0,0,0
28,,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティのユニットにのみ\n合成できます。,0,0,0,0,0,0,0,10,,0,0,0
29,,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティのユニットにのみ\n合成できます。,0,0,0,0,0,0,0,10,,0,0,0
30,常闇の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\nレアリティ：ゴールド以上の\n英傑以外の第二覚醒に\n使用できます。,0,0,0,0,0,0,0,10,,0,0,0
31,技強化の大聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n英傑以外のユニットにのみ\n合成できます。,315,0,0,0,0,0,0,10,,0,0,0
32,育成の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成することはできず、\n所持しているだけで\n効果を発揮します。,316,0,0,0,0,0,0,10,,0,0,0
33,技強化ユニット,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n英傑以外のユニットにのみ\n合成できます。,315,0,0,0,0,0,0,10,,0,0,0
34,極星の聖霊女王,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n英傑以外の全ての\nレアリティのユニットに\n合成できます。,398,0,0,0,0,0,0,10,,0,0,0
35,小祝福の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n全てのレアリティのユニットに\n合成できます。,500,0,0,0,0,0,0,10,,0,0,0
36,経験値ユニット,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成継承でEXPが\n多く手に入ります。,500,0,0,0,0,0,0,10,,0,0,0
37,祝福の青聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティのユニットにのみ\n合成できます。,730,0,0,0,0,0,0,10,,0,0,0
38,常夏の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\nサマー属性ユニットに合成時、\n出撃コスト減少とスキルレベル\n上昇が確実に発生します。,500,0,0,0,0,0,0,10,,0,0,0
39,聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,,0,0,0,0,0,0,0,10,,0,0,0
40,極黒の英聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティの\n英傑ユニットにのみ合成できます。,887,0,0,0,0,0,0,10,,0,0,0
41,極白の英聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティの\n英傑ユニットにのみ合成できます。,887,0,0,0,0,0,0,10,,0,0,0
42,極銀の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティのユニットにのみ\n合成できます。,413,0,0,0,0,0,0,10,,0,0,0
43,技覚醒の英聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n英傑ユニットの\nスキル覚醒に使用できます。,886,0,0,0,0,0,0,10,,0,0,0
44,技の聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティのユニットにのみ\n合成できます。,877,0,0,0,0,0,0,10,,0,0,0
45,技の英聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティのユニットにのみ\n合成できます。,888,0,0,0,0,0,0,10,,0,0,0
46,祝福の金聖霊,1,99,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,1,5,0,0,0,合成専用のユニットです。\n同じレアリティのユニットにのみ\n合成できます。,730,0,0,0,0,0,0,10,,0,0,0
